awb,date,mode,client,origin,destination,consignor,consignee,box,actual_wt,charge_wt,type_of_delivery,insured,remarks,clerk_name,status,frieght_charge,awb_charge,pickup_charge,delivery_charge,packaging_charge,handling_charge
204303,21-03-2026,air,reutter innovative closure technologies (p) ltd,chennai,pithampur,reutter innovative closure technologies (p) ltd,bapl rototech pvt. ltd.,6,0,150,auto part,owner,,admin,1,0,0,0,0,0,0
204304,21-03-2026,air,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),1-bag,0,50,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204305,21-03-2026,train,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),14,0,330,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204306,21-03-2026,train,starways industries- chakan,pune,sitarganj,starways industries- chakan,starways industries (si),20-bag,0,370,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204307,21-03-2026,train,starways industries- chakan,sitarganj,aurangabad,starways industries (si),starways engineers pvt. ltd.,06  bag,0,150,auto part,owner,,admin,1,0,0,0,0,0,0
204308,22-03-2026,train,starways industries- chakan,pune,sitarganj,starways industries- chakan,starways industries (si),22-bag,0,385,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204309,23-03-2026,air,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,20-box,0,800,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204310,23-03-2026,air,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,16-box ,0,640,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204311,23-03-2026,air,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),1-bag,0,50,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204312,23-03-2026,air,u. s. auto controls pvt ltd ,pune,pantnagar,u. s. auto controls pvt ltd ,harihareshwar auot tech private limited,11-bag,0,205,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204313,23-03-2026,train,starways industries- chakan,pune,sitarganj,starways industries- chakan,starways industries (si),22-bag,0,385,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204314,24-03-2026,air,starways industries- chakan,pune,sitarganj,starways industries- chakan,starways industries (si),1-bag,0,50,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204315,24-03-2026,train,starways industries- chakan,pune,sitarganj,starways industries- chakan,starways industries (si),15-bag,0,230,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204316,24-03-2026,train,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),18,0,360,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204317,24-03-2026,train,starways industries- chakan,pune,sitarganj,starways industries- chakan,starways industries (si),22-bag,0,385,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204318,24-03-2026,air,reutter innovative closure technologies (p) ltd,chennai,pune,reutter innovative closure technologies (p) ltd,dali samir engg.pvt ltd-pune,7-box ,0,190,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204319,25-03-2026,air,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,20-box ,0,800,auto parts ,owner,na,sunil,1,0,0,0,0,0,0
204320,25-03-2026,air,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,16-box,0,640,auto parts ,owner,na,sunil,1,0,0,0,0,0,0
204321,25-03-2026,train,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),3-bag,0,100,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204322,25-03-2026,train,starways industries- chakan,pune,sitarganj,starways industries- chakan,starways industries (si),22-bag ,0,385,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204323,25-03-2026,air,u. s. auto controls pvt ltd ,pune,pantnagar,u. s. auto controls pvt ltd ,harihareshwar auot tech private limited,7-bag,0,145,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204324,25-03-2026,air,starways precisions pvt. ltd. ,aurangabad,sitarganj,starways precisions pvt. ltd. ,starways industries (si),1-bag,0,50,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204325,25-03-2026,air,reutter innovative closure technologies (p) ltd,chennai,pune,reutter innovative closure technologies (p) ltd,dali samir engg.pvt ltd-pune,6-box ,0,160,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204326,26-03-2026,air,starways industries- chakan,pune,sitarganj,starways industries- chakan,starways industries (si),1-bag,0,50,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204327,26-03-2026,train,starways industries- chakan,pune,sitarganj,starways industries- chakan,starways industries (si),25-bag,0,440,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204328,26-03-2026,air,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),1-bag,0,50,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204329,26-03-2026,air,u. s. auto controls pvt ltd ,pune,pantnagar,u. s. auto controls pvt ltd ,harihareshwar auot tech private limited,4-bag,0,50,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204409,26-03-2026,air,reutter innovative closure technologies (p) ltd,chennai,noida,reutter innovative closure technologies (p) ltd,simplast india private limited,1,0,50,auto parts,client,,admin,1,0,0,0,0,0,0
204330,27-03-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,30-box ,0,30,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204331,27-03-2026,air,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,23-box,0,920,auto parts ,owner,na,sunil,1,0,0,0,0,0,0
204332,27-03-2026,road express,himalayan auto era pvt ltd,pune,pantnagar,fractmet engineering llp,himalayan auto era pvt ltd,12-bag,0,320,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204333,27-03-2026,road,cj darcl logistics limited,delhi,pantnagar,cj darcl logistics limited,cj darcl logistics limited,3,0,0,auto part,owner,5000,sunil,1,0,0,0,0,0,0
204334,27-03-2026,air,badve autocomps pvt ltd-ii,pantnagar,pune,belrise industries ltd unit -ix,badve autocomps pvt ltd-ii,4 box,0,0,auto parts,owner,123*41*26 cms,admin,0,0,0,0,0,0,0
204335,27-03-2026,air,u. s. auto controls pvt ltd ,pune,pantnagar,u. s. auto controls pvt ltd ,harihareshwar auot tech private limited,3-bag,0,50,auto parts ,client,na,admin,1,0,0,0,0,0,0
204336,27-03-2026,train,starways industries- chakan,pune,sitarganj,starways industries- chakan,starways industries (si),22-bag,0,385,auto parts ,client,na,admin,1,0,0,0,0,0,0
204337,28-03-2026,air,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),2-bag,0,50,auto parts ,client,na,admin,1,0,0,0,0,0,0
204338,28-03-2026,train,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),16-bag,0,260,auto parts ,client,na,admin,1,0,0,0,0,0,0
204339,28-03-2026,air,u. s. auto controls pvt ltd ,pune,pantnagar,u. s. auto controls pvt ltd ,harihareshwar auot tech private limited,3-bag,0,75,auto parts ,client,na,admin,1,0,0,0,0,0,0
204340,29-03-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,20-box ,0,20,auto parts ,client,na,admin,1,0,0,0,0,0,0
204341,29-03-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,16-box ,0,16,auto parts ,client,na,admin,1,0,0,0,0,0,0
204342,29-03-2026,train,starways industries- chakan,pune,sitarganj,starways industries- chakan,starways industries (si),22-bag,0,385,auto parts ,client,na,admin,1,0,0,0,0,0,0
204343,28-03-2026,train,asha industries,aurangabad,pantnagar,asha industries,belrise industries ltd unit -ix,2-bag,0,100,auto parts ,client,na,admin,1,0,0,0,0,0,0
204344,29-03-2026,air,reutter innovative closure technologies (p) ltd,chennai,pune,reutter innovative closure technologies (p) ltd,dali samir engg.pvt ltd-pune,12,0,320,auto parts,client,,admin,1,0,0,0,0,0,0
204345,29-03-2026,air,u. s. auto controls pvt ltd ,pune,pantnagar,u. s. auto controls pvt ltd ,harihareshwar auot tech private limited,3-bag,0,60,auto parts ,client,na,admin,1,0,0,0,0,0,0
204346,30-03-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,20-box ,0,20,auto parts ,client,na,admin,1,0,0,0,0,0,0
204347,30-03-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,16-box ,0,16,auto parts ,client,na,admin,1,0,0,0,0,0,0
204348,29-03-2026,train,starways industries- chakan,pune,sitarganj,starways industries- chakan,starways industries (si),20-bag,0,370,auto parts ,client,na,admin,1,0,0,0,0,0,0
204349,30-03-2026,air,reutter innovative closure technologies (p) ltd,chennai,pune,reutter innovative closure technologies (p) ltd,dali samir engg.pvt ltd-pune,10,0,250,auto parts,client,,admin,1,0,0,0,0,0,0
204350,30-03-2026,air,starways industries- chakan,pune,sitarganj,starways industries- chakan,starways industries (si),5-bag ,0,85,auto parts ,client,na,admin,1,0,0,0,0,0,0
204351,30-03-2026,air,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),1-bag,0,50,auto parts ,client,na,admin,1,0,0,0,0,0,0
204352,30-03-2026,air,u. s. auto controls pvt ltd ,pune,pantnagar,u. s. auto controls pvt ltd ,harihareshwar auot tech private limited,3-bag ,0,65,auto parts ,client,na,admin,1,0,0,0,0,0,0
204353,30-03-2026,train,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),8-bag,0,230,auto parts ,client,na,admin,1,0,0,0,0,0,0
204354,30-03-2026,train,starways industries- chakan,pune,sitarganj,starways industries- chakan,starways industries (si),20-bag,0,370,auto parts ,client,na,admin,1,0,0,0,0,0,0
204355,30-03-2026,air,reutter innovative closure technologies (p) ltd,chennai,pune,reutter innovative closure technologies (p) ltd,dali samir engg.pvt ltd-pune,9-box,0,240,auto parts ,client,na,admin,1,0,0,0,0,0,0
204356,31-03-2026,road,cj darcl logistics limited,delhi,pantnagar,cj darcl logistics limited,cj darcl logistics limited,4,0,0,auto part,client,,sunil,1,0,0,0,0,0,0
204357,25-03-2026,road,cj darcl logistics limited,pantnagar,delhi,cj darcl logistics limited,cj darcl logistics limited,30,0,0,auto part,client,spl,sunil,1,0,0,0,0,0,0
204358,31-03-2026,train,belrise industries ltd unit -ix,pune,pantnagar,badve autocomps pvt ltd-ii,belrise industries ltd unit -ix,143-bag,0,1645,auto parts ,client,na,admin,1,0,0,0,0,0,0
204359,31-03-2026,air,starways industries- chakan,pune,sitarganj,starways industries- chakan,starways industries (si),1-bag,0,50,auto ,client,na,admin,1,0,0,0,0,0,0
204360,31-03-2026,air,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),1-bag,0,50,auto parts ,client,na,admin,1,0,0,0,0,0,0
204361,31-03-2026,train,panorama automotive ind. pvt. ltd.,pune,pantnagar,shree kapur industries ,panorama automotive ind. pvt. ltd.,4-bag ,0,80,auto parts ,client,na,admin,1,0,0,0,0,0,0
204362,31-03-2026,train,precifast private limited,pune,pantnagar,precifast private limited,uno minda limited,30-box,0,360,auto parts ,client,na,sunil,1,0,0,0,0,0,0
204363,31-03-2026,train,starways industries- chakan,pune,sitarganj,starways industries- chakan,starways industries (si),15-bag,0,270,auto parts ,client,na,admin,1,0,0,0,0,0,0
204364,01-04-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,20-box,0,20,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
204365,01-04-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,16-box ,0,16,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
204366,01-04-2026,air,himalayan auto era pvt ltd,pune,pantnagar,venkatesh automobile pvt ltd,himalayan auto era pvt ltd,12,0,290,auto parts ,client,na,admin,1,0,0,0,0,0,0
204367,01-04-2026,road,smart cargo traders,delhi-airport,rudrapur,smart cargo traders,smart cargo traders,6,92,100,auto parts,client,,admin,0,0,0,0,0,0,0
204368,01-04-2026,road,smart cargo traders,delhi-station,rudrapur,xpert logistics,xpert logistics,14,216,220,auto parts,client,,admin,0,0,0,0,0,0,0
204369,01-04-2026,road,sky 4 pune,delhi-station,pantnagar,sky 4 pune,sky 4 pantnagar,1,24,200,auto parts,client,,admin,1,2500,0,0,0,0,0
204370,01-04-2026,air,u. s. auto controls pvt ltd ,pune,pantnagar,u. s. auto controls pvt ltd ,harihareshwar auot tech private limited,7-bag ,0,140,auto parts ,client,na,admin,1,0,0,0,0,0,0
204371,02-04-2026,air,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),2-bag,0,50,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
204372,02-04-2026,train,himalayan auto era pvt ltd,pune,pantnagar,venkatesh automobile pvt ltd,himalayan auto era pvt ltd,16,0,385,auto parts ,client,na,admin,1,0,0,0,0,0,0
204373,02-04-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,20-box ,0,20,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
204374,02-04-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,16-box ,0,16,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
204375,02-04-2026,train,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),4-bag,0,100,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
202780,16-04-2025,road,sky 4 pune,delhi-airport,pantnagar,sky 4 pune,sky 4 pantnagar,3,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
202911,20-04-2025,road,sky 4 pune,delhi-airport,pantnagar,sky 4 pune,sky 4 pantnagar,4,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
202917,24-04-2025,road,sky 4 pune,delhi-airport,pantnagar,sky 4 pune,sky 4 pantnagar,5,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
202912,07-05-2025,road,sky 4 pune,delhi-airport,pantnagar,sky 4 pune,sky 4 pantnagar,7,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
202913,09-05-2025,road,sky 4 pune,delhi-airport,pantnagar,sky 4 pune,sky 4 pantnagar,5,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
202915,12-05-2025,road,sky 4 pune,delhi-station,pantnagar,sky 4 pune,sky 4 pantnagar,5,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
202914,12-05-2025,road,sky 4 pune,delhi-station,pantnagar,sky 4 pune,sky 4 pantnagar,4,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
202916,13-05-2025,road,sky 4 pune,delhi-airport,pantnagar,sky 4 pune,sky 4 pantnagar,1,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
202919,16-05-2025,road,sky 4 pune,delhi-airport,pantnagar,sky 4 pune,sky 4 pantnagar,5,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
202933,18-05-2025,road,sky 4 pune,delhi-airport,pantnagar,sky 4 pune,sky 4 pantnagar,7,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
202962,22-05-2025,road,sky 4 pune,delhi-airport,pantnagar,sky 4 pune,sky 4 pantnagar,4,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
202963,23-05-2025,road,sky 4 pune,delhi-airport,pantnagar,sky 4 pune,sky 4 pantnagar,3,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
202977,26-05-2025,road,sky 4 pune,delhi-airport,pantnagar,sky 4 pune,sky 4 pantnagar,6,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203000,31-05-2025,road,sky 4 pune,delhi-airport,pantnagar,sky 4 pune,sky 4 pantnagar,1,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203016,05-06-2025,road,sky 4 pune,delhi-airport,pantnagar,sky 4 pune,sky 4 pantnagar,1,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203052,07-06-2025,road,sky 4 pune,delhi-airport,pantnagar,sky 4 pune,sky 4 pantnagar,1,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203056,14-06-2025,road,sky 4 pune,delhi-station,pantnagar,sky 4 pune,sky 4 pantnagar,3,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203168,09-07-2025,road,sky 4 pune,delhi-airport,pantnagar,sky 4 pune,sky 4 pantnagar,1,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203199,14-07-2025,road,sky 4 pune,delhi-airport,pantnagar,sky 4 pune,sky 4 pantnagar,1,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203344,06-08-2025,road,sky 4 pune,delhi-airport,pantnagar,sky 4 pune,sky 4 pantnagar,2,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203489,01-09-2025,road,sky 4 pune,delhi-station,pantnagar,sky 4 pune,sky 4 pantnagar,1,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203497,02-09-2025,road,sky 4 pune,delhi-station,pantnagar,sky 4 pune,sky 4 pantnagar,2,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203512,04-09-2025,road,sky 4 pune,delhi-station,pantnagar,sky 4 pune,sky 4 pantnagar,2,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203513,04-09-2025,road,sky 4 pune,delhi-station,pantnagar,sky 4 pune,sky 4 pantnagar,2,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203525,07-09-2025,road,sky 4 pune,delhi-airport,pantnagar,sky 4 pune,sky 4 pantnagar,2,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203524,08-09-2025,road,sky 4 pune,delhi-station,pantnagar,sky 4 pune,sky 4 pantnagar,2,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203523,08-09-2025,road,sky 4 pune,delhi-station,pantnagar,sky 4 pune,sky 4 pantnagar,1,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203859,09-09-2025,road,sky 4 pune,pantnagar,delhi-airport,sky 4 pantnagar,sky 4 pune,1,0,0,auto parts ,client,na,admin,1,0,0,0,0,0,0
203636,26-09-2025,road,sky 4 pune,delhi-airport,pantnagar,sky 4 pune,sky 4 pantnagar,3,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203635,26-09-2025,road,sky 4 pune,delhi-airport,pantnagar,sky 4 pune,sky 4 pantnagar,2,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203705,11-10-2025,road,sky 4 pune,delhi-station,pantnagar,sky 4 pune,sky 4 pantnagar,3,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203711,13-10-2025,road,sky 4 pune,delhi-station,pantnagar,sky 4 pune,sky 4 pantnagar,5,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203721,13-10-2025,road,sky 4 pune,delhi-station,pantnagar,sky 4 pune,sky 4 pantnagar,2,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203731,16-10-2025,road,sky 4 pune,delhi-airport,pantnagar,sky 4 pune,sky 4 pantnagar,10,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203756,27-10-2025,road,sky 4 pune,delhi-airport,pantnagar,sky 4 pune,sky 4 pantnagar,3,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203755,27-10-2025,road,sky 4 pune,delhi-airport,pantnagar,sky 4 pune,sky 4 pantnagar,2,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203763,29-10-2025,road,sky 4 pune,delhi-station,pantnagar,sky 4 pune,sky 4 pantnagar,8,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203862,20-11-2025,road,sky 4 pune,delhi-airport,pantnagar,sky 4 pune,sky 4 pantnagar,10,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203913,22-11-2025,road,sky 4 pune,delhi-airport,pantnagar,sky 4 pune,sky 4 pantnagar,4 c/b,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203914,22-11-2025,road,sky 4 pune,delhi-airport,pantnagar,sky 4 pune,sky 4 pantnagar,7 c/b,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203389,13-08-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,4,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203390,13-08-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,1,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203561,12-09-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,1,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203560,12-09-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,3,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203569,13-09-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,4,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203634,26-09-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,2,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203633,26-09-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,4,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203659,01-10-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,7,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203679,06-10-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,1,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203678,06-10-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,1,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203677,06-10-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,1,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203676,06-10-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,5,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203703,10-10-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,3,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203747,25-10-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,3,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203746,25-10-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,3,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203785,03-11-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,1,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203879,24-11-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,2,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203880,24-11-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,4,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203881,24-11-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,8,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203882,24-11-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,2,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203883,24-11-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,3,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203888,21-11-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,5,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203904,29-11-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,7,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203917,02-12-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,4,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203918,02-12-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,4,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203919,02-12-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,1,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203925,05-12-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,3,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203931,06-12-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,1,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203932,06-12-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,1,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203933,06-12-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,2,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203934,06-12-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,1,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
203947,13-12-2025,road,sky 4 pune,pantnagar,pantnagar,sky 4 pune,sky 4 pantnagar,12,0,0,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
204376,03-04-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,20-box,0,20,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
204377,03-04-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,16-box ,0,16,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
204378,03-04-2026,road,cj darcl logistics limited,delhi,pantnagar,cj darcl logistics limited,cj darcl logistics limited,3,0,0,auto part,client,,sunil,1,0,0,0,0,0,0
204379,03-04-2026,air,starways industries- chakan,pune,sitarganj,starways industries- chakan,starways industries (si),20-bag ,0,385,auto parts ,client,na,admin,1,0,0,0,0,0,0
204380,03-04-2026,air,starways industries- chakan,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),1-bag,0,50,auto parts ,client,na,admin,1,0,0,0,0,0,0
204381,03-04-2026,train,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),2-bag,0,100,auto parts ,client,na,sanjit,1,0,0,0,0,0,0
204382,03-04-2026,air,u. s. auto controls pvt ltd ,pune,pantnagar,u. s. auto controls pvt ltd ,harihareshwar auot tech private limited,5-bag ,0,100,auto parts ,client,na,admin,1,0,0,0,0,0,0
204383,31-03-2026,train,precifast private limited,pune,pantnagar,precifast private limited,bajaj auto ltd,10,0,120,auto part,client,,sunil,1,0,0,0,0,0,0
204384,04-04-2026,train,starways industries- chakan,pune,sitarganj,starways industries- chakan,starways industries (si),20-bag,0,385,auto parts ,client,na,admin,1,0,0,0,0,0,0
204385,04-04-2026,road,sky 4 pune,delhi-station,pantnagar,sky 4 pune,sky 4 pantnagar,2,0,0,auto part,client,,admin,1,0,0,0,0,0,0
