"awb","date","mode","client","origin","destination","consignor","consignee","box","actual_wt","charge_wt","type_of_delivery","insured","remarks","clerk_name","status","frieght_charge","awb_charge","pickup_charge","delivery_charge","packaging_charge","handling_charge"
"203703","2025-10-10","Road","SKY 4 PUNE","PANTNAGAR","PANTNAGAR","SKY 4 PUNE","SKY 4 PANTNAGAR","3","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"203747","2025-10-25","Road","SKY 4 PUNE","PANTNAGAR","PANTNAGAR","SKY 4 PUNE","SKY 4 PANTNAGAR","3","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"203746","2025-10-25","Road","SKY 4 PUNE","PANTNAGAR","PANTNAGAR","SKY 4 PUNE","SKY 4 PANTNAGAR","3","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"203785","2025-11-03","Road","SKY 4 PUNE","PANTNAGAR","PANTNAGAR","SKY 4 PUNE","SKY 4 PANTNAGAR","1","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"203879","2025-11-24","Road","SKY 4 PUNE","PANTNAGAR","PANTNAGAR","SKY 4 PUNE","SKY 4 PANTNAGAR","2","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"203880","2025-11-24","Road","SKY 4 PUNE","PANTNAGAR","PANTNAGAR","SKY 4 PUNE","SKY 4 PANTNAGAR","4","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"203881","2025-11-24","Road","SKY 4 PUNE","PANTNAGAR","PANTNAGAR","SKY 4 PUNE","SKY 4 PANTNAGAR","8","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"203882","2025-11-24","Road","SKY 4 PUNE","PANTNAGAR","PANTNAGAR","SKY 4 PUNE","SKY 4 PANTNAGAR","2","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"203883","2025-11-24","Road","SKY 4 PUNE","PANTNAGAR","PANTNAGAR","SKY 4 PUNE","SKY 4 PANTNAGAR","3","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"203888","2025-11-21","Road","SKY 4 PUNE","PANTNAGAR","PANTNAGAR","SKY 4 PUNE","SKY 4 PANTNAGAR","5","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"203904","2025-11-29","Road","SKY 4 PUNE","PANTNAGAR","PANTNAGAR","SKY 4 PUNE","SKY 4 PANTNAGAR","7","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"203917","2025-12-02","Road","SKY 4 PUNE","PANTNAGAR","PANTNAGAR","SKY 4 PUNE","SKY 4 PANTNAGAR","4","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"203918","2025-12-02","Road","SKY 4 PUNE","PANTNAGAR","PANTNAGAR","SKY 4 PUNE","SKY 4 PANTNAGAR","4","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"203919","2025-12-02","Road","SKY 4 PUNE","PANTNAGAR","PANTNAGAR","SKY 4 PUNE","SKY 4 PANTNAGAR","1","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"203925","2025-12-05","Road","SKY 4 PUNE","PANTNAGAR","PANTNAGAR","SKY 4 PUNE","SKY 4 PANTNAGAR","3","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"203931","2025-12-06","Road","SKY 4 PUNE","PANTNAGAR","PANTNAGAR","SKY 4 PUNE","SKY 4 PANTNAGAR","1","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"203932","2025-12-06","Road","SKY 4 PUNE","PANTNAGAR","PANTNAGAR","SKY 4 PUNE","SKY 4 PANTNAGAR","1","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"203933","2025-12-06","Road","SKY 4 PUNE","PANTNAGAR","PANTNAGAR","SKY 4 PUNE","SKY 4 PANTNAGAR","2","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"203934","2025-12-06","Road","SKY 4 PUNE","PANTNAGAR","PANTNAGAR","SKY 4 PUNE","SKY 4 PANTNAGAR","1","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"203947","2025-12-13","Road","SKY 4 PUNE","PANTNAGAR","PANTNAGAR","SKY 4 PUNE","SKY 4 PANTNAGAR","12","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204376","2026-04-03","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","20-Box","0.00","20.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204377","2026-04-03","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","16-Box ","0.00","16.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204378","2026-04-03","Road","CJ DARCL LOGISTICS LIMITED","DELHI","PANTNAGAR","CJ DARCL LOGISTICS LIMITED","CJ DARCL LOGISTICS LIMITED","03","0.00","0.00","AUTO PART","Client",,"SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204379","2026-04-03","Air","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","20-Bag ","0.00","385.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204380","2026-04-03","Air","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","1-Bag","0.00","50.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204381","2026-04-03","Train","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","2-Bag","0.00","100.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204382","2026-04-03","Air","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUOT TECH PRIVATE LIMITED","5-Bag ","0.00","100.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204383","2026-03-31","Train","PRECIFAST PRIVATE LIMITED","PUNE","PANTNAGAR","PRECIFAST PRIVATE LIMITED","BAJAJ AUTO LTD","10","0.00","120.00","AUTO PART","Client",,"SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204384","2026-04-04","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","20-Bag","0.00","385.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204385","2026-04-04","Road","SKY 4 PUNE","DELHI-STATION","PANTNAGAR","SKY 4 PUNE","SKY 4 PANTNAGAR","02","0.00","0.00","AUTO PART","Client",,"Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204386","2026-04-04","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","20-Bag","0.00","385.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204387","2026-04-04","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","20-Box ","0.00","20.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204388","2026-04-04","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","16-Box","0.00","16.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204389","2026-04-04","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","1-Bag","0.00","50.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204390","2026-04-05","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","1-Bag","0.00","50.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204391","2026-04-05","Train","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","14-Bag","0.00","250.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204392","2026-04-05","Air","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUOT TECH PRIVATE LIMITED","13-Bag ","0.00","240.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204393","2026-04-06","Road","SKY 4 PUNE","DELHI-STATION","PANTNAGAR","SKY 4 PUNE","SKY 4 PANTNAGAR","02","0.00","0.00","AUTO PART","Client",,"Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204394","2026-04-05","Road","CJ DARCL LOGISTICS LIMITED","DELHI","PANTNAGAR","CJ DARCL LOGISTICS LIMITED","CJ DARCL LOGISTICS LIMITED","05","0.00","0.00","AUTO PART","Client",,"SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204395","2026-04-06","Road","CJ DARCL LOGISTICS LIMITED","DELHI","PANTNAGAR","CJ DARCL LOGISTICS LIMITED","CJ DARCL LOGISTICS LIMITED","04","0.00","0.00","AUTO PART","Client",,"SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204396","2026-04-06","Air","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","4","0.00","60.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204397","2026-04-06","Train","DALI SAMIR ENGG.PVT LTD-PUNE","PUNE","PANTNAGAR","SANSA AUTO ENGINEERING COMPANY - PUNE","DALI SAMIR ENGG PVT LTD- PTN","6-Box ","0.00","150.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204398","2026-04-06","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","30-Box ","0.00","30.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204399","2026-04-06","Air","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","20-Bag","0.00","365.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204400","2026-04-06","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","25-Bag","0.00","440.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204401","2026-04-07","Air","STARWAYS PRECISIONS PVT. LTD. ","AURANGABAD","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","1-Bag ","0.00","50.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204402","2026-04-07","Air","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","4-Bag","0.00","65.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204403","2026-04-07","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","30-Box ","0.00","30.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204404","2026-04-07","Train","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","3-Bag","0.00","100.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204405","2026-04-07","Air","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUOT TECH PRIVATE LIMITED","13-Bag","0.00","240.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204406","2026-04-07","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","22-Bag ","0.00","385.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204407","2026-04-08","Train","PRECIFAST PRIVATE LIMITED","PUNE","PANTNAGAR","PRECIFAST PRIVATE LIMITED","UNO MINDA LIMITED","10-Box","0.00","120.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204408","2026-04-07","Road","CJ DARCL LOGISTICS LIMITED","PANTNAGAR","DELHI","CJ DARCL LOGISTICS LIMITED","CJ DARCL LOGISTICS LIMITED","02","0.00","0.00","AUTO PART","Client","SPL","SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204410","2026-04-08","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","8-Bag","0.00","125.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204411","2026-04-08","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","30-Box","0.00","30.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204412","2026-04-08","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","3-Bag","0.00","80.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204413","2026-04-08","Train","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","4-Bag","0.00","135.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204414","2025-10-30","Road","SKY 4 PUNE","PANTNAGAR","PUNE","SKY 4 PANTNAGAR","SKY 4 PUNE","2","0.00","0.00","AUTO PARTS",,,"Admin","0","0.00","0.00","0.00","0.00","0.00","0.00"
"204415","2026-04-08","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","22-Bag","0.00","385.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204416","2026-04-08","Road","CJ DARCL LOGISTICS LIMITED","DELHI","PANTNAGAR","LUMAX CORNAGLIA AUTO TECHNOLO - PNQ","LUMAX CORNAGLIA AUTO TECH- PTN","05","0.00","0.00","AUTO PART","Client",,"SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204417","2026-04-09","Train","BELRISE INDUSTRIES LTD UNIT -IX","PUNE","PANTNAGAR","BADVE AUTOCOMPS PVT LTD-II","BELRISE INDUSTRIES LTD UNIT -IX","58-Bag","0.00","715.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204418","2026-04-08","Air","REUTTER INNOVATIVE CLOSURE TECHNOLOGIES (P) LTD","CHENNAI","PITHAMPUR","REUTTER INNOVATIVE CLOSURE TECHNOLOGIES (P) LTD","BAPL ROTOTECH PVT. LTD.","4","0.00","85.00","AUTOPARTS ","Client",,"Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204419","2026-04-08","Train","ASHA INDUSTRIES","AURANGABAD","PANTNAGAR","ASHA INDUSTRIES","BELRISE INDUSTRIES LTD UNIT -IX","2-Bag","0.00","100.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204420","2026-04-09","Air","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUOT TECH PRIVATE LIMITED","9-Bag","0.00","180.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204421","2026-04-09","Train","SHREYA INDUSTRIES - PNQ","RUDRAPUR","PUNE","STANDARD RUBBER PRODUCTS","SHREYA INDUSTRIES - PNQ","12","0.00","216.00","AUTO PART","Client",,"SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204422","2026-04-09","Air","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","8-Bag","0.00","195.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204423","2026-04-09","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","10-Bag","0.00","290.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204424","2026-04-09","Air","STARWAYS PRECISIONS PVT. LTD. ","AURANGABAD","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","2-Bag","0.00","80.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204425","2026-04-09","Air","REUTTER INNOVATIVE CLOSURE TECHNOLOGIES (P) LTD","CHENNAI","NOIDA","REUTTER INNOVATIVE CLOSURE TECHNOLOGIES (P) LTD","SIMPLAST INDIA PRIVATE LIMITED","04","0.00","100.00","AUTO PART","Client",,"Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204426","2026-04-10","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","30-Box ","0.00","30.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204427","2026-04-10","Road","CJ DARCL LOGISTICS LIMITED","DELHI","PANTNAGAR","LUMAX CORNAGLIA AUTO TECHNOLO - PNQ","LUMAX CORNAGLIA AUTO TECH- PTN","05","0.00","0.00","AUTO PART","Client",,"SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204517","2026-04-23","Train","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","14-Bag","0.00","400.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204429","2026-04-10","Train","DALI SAMIR ENGG.PVT LTD-PUNE","PUNE","PANTNAGAR","SANSA AUTO ENGINEERING COMPANY - PUNE","DALI SAMIR ENGG PVT LTD- PTN","3-Box ","0.00","100.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204430","2026-04-10","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","3-Bag ","0.00","80.00","Auto Parts ","Client","NA ","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204431","2026-04-10","Train","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","8","0.00","185.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204432","2026-04-10","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","22-Bag ","0.00","385.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204433","2026-04-11","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","30-Box ","0.00","30.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204434","2026-04-10","Air","STARWAYS PRECISIONS PVT. LTD. ","AURANGABAD","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","1-Bag ","0.00","50.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204435","2026-04-11","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","39","0.00","1080.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204436","2026-04-11","Road","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUOT TECH PRIVATE LIMITED","10-Bag","0.00","255.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204437","2026-04-11","Air","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","1-Bag ","0.00","50.00","Auto Parts ","Client","NA ","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204438","2026-04-11","Train","SHREYA INDUSTRIES - PNQ","RUDRAPUR","PUNE","STANDARD RUBBER PRODUCTS","SHREYA INDUSTRIES - PNQ","12","0.00","216.00","AUTO PART","Client",,"SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204439","2026-04-11","Air","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUOT TECH PRIVATE LIMITED","11-Bag ","0.00","190.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204440","2026-04-11","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","22-Bag ","0.00","385.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204441","2026-04-12","Train","DALI SAMIR ENGG.PVT LTD-PUNE","PUNE","PANTNAGAR","SANSA AUTO ENGINEERING COMPANY - PUNE","DALI SAMIR ENGG PVT LTD- PTN","5-Box","0.00","125.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204442","2026-04-12","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","22-Bag","0.00","385.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204443","2026-04-12","Air","HIMALAYAN AUTO ERA PVT LTD","PUNE","PANTNAGAR","VENKATESH AUTOMOBILE PVT LTD","HIMALAYAN AUTO ERA PVT LTD","10","0.00","360.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204444","2026-04-13","Road","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUOT TECH PRIVATE LIMITED","11-Bag","0.00","300.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204445","2026-04-13","Road","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","METALFABTECH LLP","4-Bag","0.00","70.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204446","2026-04-13","Air","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","6-Bag","0.00","120.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204447","2026-04-13","Road","SKY 4 PUNE","DELHI-STATION","PANTNAGAR","THAKUR PLASTICS -","ROOP POLYMERS LTD. - PNT","04","0.00","0.00","AUTO PART","Client",,"Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204448","2026-04-13","Road","CJ DARCL LOGISTICS LIMITED","DELHI","PANTNAGAR","LUMAX CORNAGLIA AUTO TECHNOLO - PNQ","LUMAX CORNAGLIA AUTO TECH- PTN","03","0.00","0.00","AUTO PART","Client",,"SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204449","2026-04-13","Train","HIMALAYAN AUTO ERA PVT LTD","PUNE","PANTNAGAR","VENKATESH AUTOMOBILE PVT LTD","HIMALAYAN AUTO ERA PVT LTD","12","0.00","435.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204450","2026-04-13","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","13","0.00","495.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204451","2026-04-13","Train","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","15-Bag","0.00","390.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204452","2026-04-13","Air","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","22-Bag","0.00","385.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
